0	8	6	8	5	120	0	0	5	4	1.317072	0.089425	3575801	0.83585	0.163939	378866
1	8	4	16	4	96	0	1	2	2	1.212941	0.0692	3256434	0.840137	0.159895	376401
2	8	6	12	3	84	1	5	0	2	0.999955	0.060175	2597639	0.778135	0.151431	374652
0	4	2	8	2	84	2	0	5	2	1.193759	0.0548	2052599	0.806102	0.128132	350169
1	4	6	8	1	64	0	5	2	3	0.76435	0.049625	1743384	0.653218	0.095474	348467
0	8	6	8	5	120	3	4	2	4	1.684074	0.097075	4275179	0.899754	0.188387	378931
1	8	4	20	4	32	6	3	4	3	1.338004	0.11325	3986335	0.878316	0.163843	370471
1	8	5	20	3	105	3	5	5	0	1.21586	0.0693	2821290	0.771747	0.154659	372205
2	4	0	8	2	128	5	2	3	0	0.705718	0.041275	1700223	0.50599	0.089225	350122
2	4	6	16	1	64	0	4	0	1	0.721319	0.041775	1536101	0.624139	0.092652	347459
1	8	5	12	5	130	6	1	2	4	1.389939	0.069	3318233	0.887176	0.183535	380041
1	8	1	8	4	96	1	2	1	1	1.39603	0.06405	3183834	0.815405	0.166788	376013
0	8	5	16	3	96	4	3	1	2	1.388044	0.0946	3234537	0.892955	0.173548	376014
0	4	4	20	2	130	0	1	2	1	1.153648	0.0644	2130608	0.810159	0.12449	354821
1	4	5	16	1	84	0	0	2	4	0.760557	0.041025	1523534	0.658498	0.099543	349771
1	8	6	20	5	130	3	3	5	1	1.443304	0.088575	4327416	0.908974	0.187262	379977
0	8	2	8	4	96	3	6	1	4	1.652692	0.0966	4121835	0.815995	0.166779	376013
1	8	5	20	3	96	0	3	0	3	1.073296	0.071025	2706198	0.792515	0.151525	376407
2	4	0	12	2	130	5	2	0	0	0.705588	0.040725	1624857	0.497376	0.087321	349979
1	4	2	20	1	96	6	2	2	0	0.768144	0.04385	1664677	0.581892	0.093931	346411
0	8	5	20	5	105	2	1	2	4	1.732963	0.10625	4332077	0.882748	0.185722	377475
1	8	2	12	4	120	1	6	5	0	1.402748	0.06925	3385280	0.712132	0.149684	373928
1	8	5	8	3	96	1	4	5	1	1.213896	0.052875	2292791	0.88594	0.174585	375802
0	4	1	16	2	32	0	1	1	0	1.152725	0.052575	1837614	0.677331	0.105779	339824
0	4	1	12	1	105	1	5	5	2	0.813664	0.058675	1943071	0.653277	0.103957	352260
2	8	6	12	5	130	3	5	1	4	1.268728	0.076625	3998517	0.835006	0.186157	379921
2	8	2	12	4	84	0	3	5	1	1.140715	0.069775	3339234	0.73674	0.155262	374821
1	8	2	16	3	96	3	4	0	2	1.082672	0.0631	2643070	0.761175	0.151899	375899
1	4	1	8	2	120	3	1	2	0	1.049184	0.04325	1889764	0.715372	0.117987	349104
0	4	5	20	1	130	6	1	1	4	0.814674	0.05965	1912273	0.655353	0.101311	354505
2	8	4	16	5	130	4	4	2	0	1.283306	0.0727	3601984	0.733658	0.171803	375405
2	8	2	20	4	120	3	6	5	1	1.288687	0.0849	4039899	0.772492	0.16716	378564
0	8	2	16	3	96	6	1	4	2	1.351096	0.091175	3140916	0.805137	0.163207	376361
1	4	5	8	2	96	2	0	2	1	1.044608	0.04245	1760911	0.870233	0.136932	351215
0	4	0	20	1	64	1	1	3	4	0.809068	0.05745	1924192	0.61908	0.101325	347809
0	8	5	20	5	105	6	3	1	4	1.585158	0.106	4138384	0.882285	0.179603	377354
1	8	3	8	4	84	3	1	0	3	1.187028	0.072	3631015	0.801144	0.155759	375426
2	8	2	16	3	84	1	3	5	0	1.126426	0.0639	2666715	0.681566	0.145052	369918
0	4	4	8	2	84	0	5	1	1	1.136896	0.0562	1904714	0.809046	0.121128	349847
2	4	5	8	1	32	1	1	2	1	0.734137	0.040875	1565454	0.633747	0.096062	344354
1	8	5	16	5	105	6	6	3	4	1.390052	0.07565	3635189	0.886475	0.182015	377590
0	8	2	16	4	32	5	0	0	3	0.755773	0.09275	3510863	0.600469	0.121982	370010
1	8	6	8	3	96	0	2	0	4	1.07362	0.05255	2282384	0.811299	0.149015	375631
0	4	2	8	2	64	3	1	1	4	1.19248	0.05515	2109213	0.803179	0.126018	347770
2	4	5	20	1	130	4	6	1	4	0.735078	0.052575	1827671	0.639078	0.101325	354505
0	8	4	16	5	105	6	6	1	0	1.573988	0.1003	3988750	0.757287	0.152528	372718
2	8	3	8	4	96	2	6	3	3	1.310875	0.078275	3959609	0.839193	0.185715	377024
1	8	5	20	3	96	1	0	4	3	1.183957	0.0703	2848920	0.898308	0.177991	376869
1	4	1	20	2	96	0	0	4	4	1.007199	0.044825	1839219	0.769647	0.122948	351441
2	4	5	20	1	32	4	4	2	2	0.734088	0.047375	1767021	0.629799	0.095592	344621
0	8	5	12	5	105	1	3	0	4	1.39387	0.098925	4006438	0.812167	0.162278	377240
1	8	1	8	4	96	3	5	0	3	1.191795	0.072925	3629352	0.760233	0.154245	376673
0	8	6	12	3	120	0	5	2	4	1.27143	0.085625	2986675	0.8333	0.156521	378363
1	4	5	16	2	128	0	2	5	1	1.000468	0.0489	1797429	0.809779	0.127003	354548
0	4	4	20	1	120	2	5	4	4	0.8157	0.073025	2207846	0.664663	0.100736	353741
0	8	5	20	5	130	4	2	4	1	1.750529	0.13975	4600042	0.891889	0.192347	380268
2	8	4	8	4	64	6	3	4	2	1.273174	0.096125	3645891	0.859433	0.176353	373303
2	8	5	20	3	120	6	6	5	1	1.106848	0.06785	2711840	0.832956	0.174538	378298
0	4	5	20	2	96	4	5	3	2	1.223774	0.07185	2391352	0.87679	0.139076	351597
0	4	0	20	1	96	2	3	2	0	0.810103	0.068	2051980	0.555176	0.093473	346411
2	8	4	8	5	120	3	3	1	2	1.267208	0.0762	4078717	0.854635	0.188837	379078
1	8	3	16	4	128	2	0	3	0	1.340668	0.070275	3512699	0.767078	0.163081	375010
0	8	6	8	3	84	3	2	3	1	1.410446	0.089025	3312727	0.902303	0.173522	374734
2	4	0	12	2	84	0	0	3	4	0.8996	0.040575	1673526	0.59147	0.100066	350083
0	4	2	20	1	120	6	3	4	0	0.815301	0.06325	2112603	0.586478	0.096114	349134
1	8	6	8	5	105	4	4	5	4	1.413579	0.0649	3369138	0.910259	0.185114	377410
1	8	3	12	4	64	5	1	2	4	0.700837	0.060325	3039953	0.613807	0.119044	372808
2	8	2	20	3	105	1	1	5	3	1.139322	0.073375	2886091	0.766375	0.162365	377617
2	4	2	20	2	96	1	1	1	4	0.976907	0.04855	1886088	0.768004	0.127388	351094
1	4	1	12	1	130	6	4	5	4	0.768527	0.0403	1543334	0.645217	0.103915	354560
0	8	6	20	5	130	0	5	4	4	1.350059	0.1325	4305001	0.839612	0.166452	380268
1	8	2	12	4	84	1	3	0	3	1.188542	0.0753	3509966	0.760199	0.153583	375426
0	8	2	16	3	96	2	5	3	0	1.393975	0.091	3176860	0.716388	0.148242	371345
0	4	2	12	2	128	2	1	3	0	1.189583	0.0589	2180755	0.718434	0.119551	350122
0	4	3	8	1	120	5	3	0	1	0.769583	0.0543	1813654	0.566831	0.087655	353279
0	8	4	16	5	130	2	5	0	0	1.394929	0.1	4130102	0.710491	0.141503	375170
2	8	1	20	4	64	3	6	0	0	1.080198	0.079375	3843047	0.644294	0.136604	367937
0	8	6	20	3	96	1	4	3	4	1.3922	0.090225	3162356	0.906823	0.172786	375982
1	4	4	20	2	130	1	4	4	1	1.073033	0.052525	2052264	0.87907	0.138354	355048
1	4	3	20	1	120	1	1	0	4	0.756851	0.04285	1637646	0.657084	0.100314	353279
0	8	5	8	5	130	1	0	1	0	1.440631	0.089625	3653970	0.755168	0.158668	375285
2	8	4	20	4	32	3	0	2	1	1.213882	0.07665	3765747	0.826688	0.16269	369469
2	8	5	8	3	120	0	4	2	3	1.040118	0.0643	2548221	0.77988	0.160161	379138
2	4	4	20	2	64	3	2	4	4	0.989478	0.061825	2350193	0.820918	0.130668	348117
1	4	2	16	1	64	6	2	0	4	0.757222	0.042975	1523845	0.635903	0.098664	347459
2	8	6	20	5	120	4	0	3	2	1.180223	0.10055	3930812	0.866703	0.199425	379314
2	8	1	8	4	64	1	5	4	0	1.276788	0.09185	3426730	0.688989	0.148601	368398
1	8	6	16	3	120	6	4	0	3	1.084592	0.06555	2588792	0.817591	0.152054	378903
2	4	1	8	2	84	3	2	2	3	0.98655	0.0545	2231864	0.766948	0.127127	350741
1	4	5	12	1	120	3	4	3	2	0.768328	0.05065	1915537	0.666157	0.103417	353897
2	8	4	8	5	105	6	1	2	3	1.264394	0.074	3546040	0.854053	0.184085	378250
2	8	3	16	4	32	4	2	5	1	1.226041	0.071625	3582918	0.80687	0.164239	369404
1	8	2	8	3	105	2	6	2	3	1.233093	0.067775	2813634	0.814324	0.165933	377682
0	4	0	20	2	32	6	4	3	2	1.147874	0.0601	2081918	0.611466	0.099287	344933
0	4	3	8	1	130	4	0	0	2	0.804945	0.05305	1885456	0.649937	0.099877	354657
1	8	6	16	5	120	1	4	5	2	1.422947	0.0735	3554597	0.924185	0.188557	379134
1	8	2	20	4	64	0	0	0	0	1.154674	0.06105	2855827	0.665483	0.135561	367937
0	8	6	8	3	96	6	3	2	1	1.357954	0.086	3042207	0.896248	0.168945	375867
0	4	0	8	2	84	4	2	3	3	1.168719	0.0645	2299381	0.615999	0.102349	350856
2	4	3	8	1	105	3	1	3	0	0.736589	0.043775	1858590	0.579217	0.093093	347567
1	8	5	12	5	105	4	6	0	4	1.204865	0.0705	3496189	0.808733	0.162349	377240
2	8	2	20	4	120	6	5	5	3	1.247172	0.080675	3668981	0.768568	0.165378	379340
0	8	6	8	3	120	1	1	1	2	1.387405	0.085275	3005209	0.908775	0.172189	378510
2	4	3	16	2	128	3	2	1	0	0.963115	0.05325	2135076	0.70457	0.119157	349886
0	4	6	20	1	32	4	0	4	2	0.811897	0.063425	2147313	0.653984	0.094857	344848
1	8	4	12	5	105	3	3	1	2	1.403272	0.080325	4073170	0.906225	0.182422	377622
0	8	1	8	4	128	6	1	3	1	1.623424	0.092625	3680396	0.810146	0.168046	379647
1	8	6	12	3	105	4	1	5	2	1.225366	0.060025	2615887	0.916595	0.175216	377109
2	4	2	20	2	32	2	4	3	2	0.949067	0.053375	2074729	0.755269	0.121203	344933
2	4	0	8	1	96	0	0	2	3	0.730468	0.04365	1659232	0.587296	0.099154	351792
0	8	5	12	5	130	0	5	5	1	1.350067	0.096575	3784537	0.821027	0.167082	379977
2	8	1	8	4	32	2	6	3	3	1.213551	0.07555	3788843	0.753322	0.156719	370360
0	8	2	12	3	84	1	6	4	1	1.38146	0.091225	3181443	0.818762	0.166054	374846
0	4	1	16	2	32	1	5	4	2	1.166881	0.063175	2268809	0.794633	0.123228	345044
1	4	0	8	1	120	6	6	2	2	0.76722	0.044125	1634361	0.611058	0.102313	353782
2	8	5	8	5	105	0	2	1	0	1.123641	0.06455	3200569	0.686417	0.1477	372718
2	8	3	12	4	84	6	2	0	4	1.091739	0.066075	3234600	0.761644	0.15694	374650
0	8	2	12	3	120	5	1	5	2	0	0.08315	2880955	0.601067	0.124467	378566
1	4	4	20	2	130	4	6	4	1	0	0.058925	2218989	0.883435	0.139824	355048
2	4	3	20	1	32	1	6	1	3	0.734389	0.056025	1977444	0.627249	0.094948	345007
2	8	6	12	5	130	6	2	2	4	1.261781	0.07255	3592514	0.848483	0.184822	380041
2	8	4	20	4	32	5	0	3	4	0.679801	0.064375	3180681	0.60441	0.115041	369584
1	8	5	8	3	120	1	3	2	4	1.223447	0.0589	2560708	0.888287	0.177054	378363
2	4	1	12	2	128	2	0	2	3	0.964111	0.05355	2090639	0.771056	0.1307	355387
2	4	5	20	1	130	6	5	2	0	0.736617	0.04615	1732558	0.578745	0.093393	350018
1	8	5	8	5	105	2	3	4	4	0	0	0	0.882448	0.188885	377701
2	8	1	20	4	64	0	5	4	3	1.042091	0.10675	3844326.793	0.737654	0.155189	373810
1	8	5	20	3	105	6	1	1	2	1.385304	0.05955	2525664.584	0.878393	0.171079	377054
1	4	3	12	2	130	4	4	0	4	0.854005	0.039925	1771573.883	0.791042	0.123421	354586
1	4	6	20	1	32	6	2	3	4	0.755694	0.042175	1734407.287	0.649471	0.093977	344470
0	8	5	8	5	105	3	4	2	1	1.546644	0.090925	4176753.288	0.882371	0.185723	377475
2	8	1	12	4	128	2	2	4	0	1.129455	0.0985	3847978.327	0.687898	0.152816	375121
1	8	6	8	3	120	2	2	5	2	1.116172	0.057325	2694297.127	0.919268	0.176789	378566
2	4	3	8	2	64	5	4	1	2	0.675155	0.03725	1654451.181	0.590127	0.092329	348037
2	4	1	8	1	96	0	6	4	1	0.703833	0.041525	1707446.724	0.621757	0.101412	351245
0	8	6	8	5	130	2	4	2	1	1.544451	0.091725	4042763.253	0.902331	0.189839	380041
0	8	1	20	4	84	3	4	3	2	1.572227	0.104	4449383.966	0.8119	0.166704	375269
1	8	2	20	3	105	4	3	2	0	1.119712	0.065925	2764278.357	0.716084	0.147982	372270
2	4	2	8	2	64	6	4	2	2	0.8187	0.039575	1746547.484	0.769251	0.125733	348157
0	4	1	20	1	130	6	3	2	0	0.810022	0.05795	2012203.278	0.58406	0.095747	350018
2	8	4	8	5	105	4	5	5	4	1.126906	0.066575	3563217.852	0.85127	0.190775	377410
1	8	1	20	4	64	4	0	1	3	1.24444	0.074	3557661.738	0.800362	0.161985	373464
1	8	6	8	3	96	0	5	5	2	1.04547	0.05355	2400899.71	0.83288	0.155103	376070
1	4	3	12	2	64	4	2	3	4	0.954334	0.0443	1947586.345	0.864743	0.134035	348005
2	4	0	12	1	96	5	3	1	1	0.660579	0.0406	1554384.743	0.541051	0.092132	350898
0	8	5	20	5	130	5	4	4	0	0	0	3984917.7	0.557051	0.114926	375631
0	8	4	12	4	96	5	6	2	1	0.748123	0.088125	3736537.602	0.625954	0.118227	376133
0	8	2	12	3	84	6	0	2	4	1.268394	0.0768	2784913.943	0.803596	0.161486	374619
0	4	2	8	2	120	2	3	1	2	1.122773	0.0578	2237243.274	0.799739	0.128541	353858
0	4	3	12	1	64	1	4	1	1	0.814072	0.0503	1840213.782	0.659886	0.098818	347573
2	8	4	20	5	120	4	4	5	1	1.121179	0.074525	3711210.346	0.85079	0.19187	378866
1	8	1	16	4	64	1	2	0	1	1.081228	0.0661	3249675.782	0.762661	0.153015	372573
1	8	6	12	3	84	3	3	0	0	1.010117	0.0598	2746572.247	0.705799	0.131147	369747
1	4	1	16	2	84	2	2	3	2	0.961938	0.051675	2134431.175	0.816018	0.13048	350350
2	4	1	20	1	84	4	5	4	1	0.71062	0.047	1886730.46	0.630296	0.102756	349997
1	8	6	12	5	130	5	3	3	3	0	0	3770720.518	0.620489	0.12208	380932
2	8	1	16	4	32	2	5	3	0	1.08746	0.070275	3672383.027	0.677786	0.142801	364948
0	8	6	8	3	105	4	3	3	0	1.331218	0.082025	3201077.474	0.78315	0.15416	372385
1	4	1	12	2	32	0	0	5	0	0.904563	0.033925	1498688.472	0.682219	0.106738	339879
2	4	3	8	1	130	0	3	1	1	0.702277	0.0409	1662005.795	0.634528	0.100323	354505
2	8	5	20	5	120	2	6	2	4	1.140255	0.083575	4125194.734	0.833858	0.190765	378931
1	8	2	16	4	32	1	6	2	4	1.262154	0.068875	3451690.501	0.795467	0.158571	369469
0	8	5	12	3	120	1	3	3	0	1.307636	0.0853	3174108.545	0.775695	0.157094	373841
1	4	0	8	2	84	3	3	2	3	0.916354	0.051775	2229519.49	0.61265	0.101784	350741
0	4	1	8	1	64	0	6	2	4	0.806199	0.050425	1796198.421	0.642576	0.100224	347694
1	8	6	8	5	130	0	3	0	0	1.033563	0.062525	3225957.281	0.706016	0.139931	375170
0	8	3	8	4	128	5	5	0	3	0.733549	0.08885	3629423.271	0.610604	0.120703	380072
2	8	5	20	3	96	3	4	5	4	1.005921	0.067525	2839632.552	0.837243	0.176086	375802
0	4	4	16	2	120	1	4	4	4	1.147871	0.0624	2232661.139	0.879613	0.137542	353937
2	4	2	16	1	105	5	5	0	2	0.648974	0.041225	1606395.433	0.54045	0.088334	352090
1	8	6	16	5	120	0	1	0	3	1.034283	0.072575	3452110.363	0.814996	0.158821	379471
0	8	2	20	4	128	3	6	4	2	1.634295	0.14125	4862523.135	0.819537	0.171749	380026
0	8	5	20	3	84	5	5	0	2	0.773039	0.081375	2906914.902	0.612037	0.116906	374652
2	4	1	8	2	96	6	6	3	0	0.835744	0.04145	1841652.78	0.684213	0.115531	346723
0	4	0	16	1	120	0	5	0	2	0.776584	0.05405	1811327.114	0.606142	0.100404	353546
0	8	4	16	5	105	5	6	1	2	0	0	3901515.968	0.620314	0.120206	377622
0	8	3	16	4	96	6	2	3	0	1.530888	0.094175	3948614.011	0.76978	0.155295	371612
1	8	2	16	3	105	0	5	2	0	1.043798	0.0559	2389243.266	0.689423	0.14073	372270
1	4	4	20	2	128	4	5	3	0	0.93874	0.051125	2034156.059	0.765867	0.122395	350122
2	4	6	12	1	130	6	5	1	0	0.708635	0.042425	1657277.819	0.572213	0.089862	349898
2	8	5	16	5	130	0	6	2	1	1.028821	0.07315	3588383.822	0.783062	0.168548	380041
1	8	1	8	4	32	5	3	1	0	0.687618	0.055825	2396396.649	0.547221	0.112812	364712
2	8	5	8	3	96	0	1	2	0	0.937764	0.05195	2312017.335	0.69144	0.142263	371230
2	4	4	12	2	84	3	5	0	4	0.768161	0.0476	2004081.341	0.758034	0.117628	349732
2	4	4	20	1	120	2	4	3	0	0.710416	0.050075	1845773.575	0.579793	0.091358	349023
0	8	5	12	5	105	1	3	4	0	1.576213	0.1255	4359836.381	0.778946	0.16419	373065
2	8	3	16	4	96	6	5	3	4	1.120376	0.0699	3524620.665	0.833784	0.177605	376248
0	8	2	20	3	105	2	3	2	2	1.32379	0.097475	3477430.631	0.814631	0.16584	377174
1	4	4	12	2	130	6	4	5	1	0.936928	0.0421	1747345.563	0.86365	0.133594	354756
1	4	1	8	1	84	2	5	5	3	0.754922	0.0453	1809141.894	0.652405	0.102895	350479
2	8	6	12	5	130	2	0	4	0	1.081059	0.098575	3872550.019	0.744894	0.174961	375631
1	8	2	12	4	84	1	5	1	0	1.26672	0.062475	3188801.426	0.704225	0.145824	370129
2	8	6	12	3	96	0	1	2	3	0.936686	0.062575	2713637.628	0.792236	0.155469	376642
2	4	0	8	2	128	6	4	5	0	0.809789	0.03715	1614352.159	0.538417	0.094198	349941
0	4	3	8	1	64	4	5	2	2	0.81575	0.05345	1982908.832	0.660233	0.099299	347961
2	8	4	12	5	130	1	1	5	4	1.121736	0.06865	3524203.761	0.850225	0.19158	379977
1	8	1	12	4	32	3	2	3	3	1.246092	0.07755	3982197.696	0.795954	0.159054	370360
0	8	5	12	3	84	6	6	1	4	1.284834	0.080725	2929409.613	0.879103	0.169439	374499
0	4	2	8	2	130	2	0	1	0	1.105766	0.0498	1972405.373	0.70124	0.115369	350094
2	4	3	16	1	105	5	3	4	1	0.658299	0.0473	1845720.599	0.554303	0.0879	352285
1	8	6	16	5	120	5	3	1	1	0	0	3428925.786	0.620194	0.120848	378811
1	8	3	12	4	128	4	4	4	3	1.3041	0.101925	3820474.729	0.902157	0.189473	380534
1	8	2	12	3	105	6	5	5	4	1.091086	0.054725	2387057.191	0.80301	0.16262	376842
2	4	2	16	2	84	1	5	4	0	0.820394	0.046875	2010258.362	0.685132	0.116109	345587
1	4	0	20	1	32	3	0	2	2	0.752045	0.048525	1812126.429	0.605044	0.097597	344621
1	8	4	12	5	130	5	1	0	4	0	0	3000536.103	0.619758	0.120894	379806
0	8	2	8	4	64	1	6	3	2	1.573094	0.0913	3974441.695	0.804855	0.163811	373191
0	8	6	16	3	96	0	5	3	4	1.226259	0.0834	3053206.406	0.833884	0.155563	375982
0	4	5	12	2	130	2	1	2	0	1.126041	0.059	2159902.724	0.755325	0.123034	350214
0	4	6	20	1	130	5	6	1	1	0.762266	0.059375	2001657.564	0.564369	0.086019	354505
1	8	6	20	5	120	4	1	4	3	1.321322	0.11325	4243457.443	0.926968	0.194039	379933
0	8	4	8	4	84	6	4	4	4	1.514167	0.1135	3776935.808	0.91227	0.176289	375112
2	8	2	12	3	84	2	3	1	4	0.998522	0.061675	2708151.805	0.76797	0.16093	374499
2	4	2	12	2	96	1	0	3	1	0.821852	0.041625	1839696.727	0.774734	0.129712	351330
0	4	1	8	1	120	0	2	4	1	0.808854	0.053475	1917437.677	0.645341	0.103724	353741
1	8	6	8	5	120	6	1	4	3	1.279426	0.099325	3745478.353	0.913575	0.184689	379933
0	8	1	16	4	96	1	2	4	4	1.606463	0.1265	4197905.117	0.820226	0.169396	376359
1	8	6	8	3	120	1	5	2	2	1.117146	0.056625	2583516.13	0.922591	0.177668	378631
1	4	2	12	2	84	2	0	3	4	0.950585	0.04155	1856705.347	0.816073	0.130664	350083
2	4	2	20	1	84	3	0	5	1	0.710356	0.049075	1865102.347	0.624766	0.101149	349706
