Configure,Cycles
chipyard.TestHarness.BOOMCRTEDConfig552Config-ChipTop-mt-vvadd.riscv,99490
chipyard.TestHarness.BOOMCRTEDConfig552Config-ChipTop-whetstone.riscv,41026
chipyard.TestHarness.BOOMCRTEDConfig553Config-ChipTop-mt-vvadd.riscv,95269
chipyard.TestHarness.BOOMCRTEDConfig553Config-ChipTop-whetstone.riscv,41227
chipyard.TestHarness.BOOMCRTEDConfig554Config-ChipTop-mt-vvadd.riscv,104380
chipyard.TestHarness.BOOMCRTEDConfig554Config-ChipTop-whetstone.riscv,41199
chipyard.TestHarness.BOOMCRTEDConfig555Config-ChipTop-mt-vvadd.riscv,103373
chipyard.TestHarness.BOOMCRTEDConfig555Config-ChipTop-whetstone.riscv,41167
chipyard.TestHarness.BOOMCRTEDConfig556Config-ChipTop-mt-vvadd.riscv,102364
chipyard.TestHarness.BOOMCRTEDConfig556Config-ChipTop-whetstone.riscv,41100
chipyard.TestHarness.BOOMCRTEDConfig557Config-ChipTop-mt-vvadd.riscv,106143
chipyard.TestHarness.BOOMCRTEDConfig557Config-ChipTop-whetstone.riscv,41300
